120x80x8,120,80,8
120x80x10,120,80,10
120x80x12,120,80,12
130x65x8,130,65,8
130x65x10,130,65,10
150x75x9,150,75,9
150x75x10,150,75,10
150x75x11,150,75,11
150x75x12,150,75,12
150x90x10,150,90,10
150x90x11,150,90,11
150x100x10,150,100,10
150x100x12,150,100,12
150x100x14,150,100,14
160x80x10,160,80,10
160x80x12,160,80,12
200x100x10,200,100,10
200x100x12,200,100,12
200x100x14,200,100,14
