323.9x6.3,6290,323.9,323.9,79290000,79290000,636000,636000
323.9x8,7940,323.9,323.9,99100000,99100000,799000,799000
323.9x10,9860,323.9,323.9,121600000,121600000,986000,986000
323.9x12.5,12200,323.9,323.9,148500000,148500000,1213000,1213000
323.9x14.2,13800,323.9,323.9,166000000,166000000,1363000,1363000
323.9x16,15500,323.9,323.9,183900000,183900000,1518000,1518000
323.9x20,19100,323.9,323.9,221400000,221400000,1850000,1850000
323.9x25,23500,323.9,323.9,264000000,264000000,2239000,2239000
355.6x6.3,6910,355.6,355.6,105500000,105500000,769000,769000
355.6x8,8740,355.6,355.6,132000000,132000000,967000,967000
355.6x10,10900,355.6,355.6,162200000,162200000,1195000,1195000
355.6x12.5,13500,355.6,355.6,198500000,198500000,1472000,1472000
355.6x14.2,15200,355.6,355.6,222300000,222300000,1656000,1656000
355.6x16,17100,355.6,355.6,246600000,246600000,1847000,1847000
355.6x20,21100,355.6,355.6,297900000,297900000,2255000,2255000
355.6x25,26000,355.6,355.6,356800000,356800000,2738000,2738000
406.4x6.3,7920,406.4,406.4,158500000,158500000,1009000,1009000
406.4x8,10000,406.4,406.4,198700000,198700000,1270000,1270000
406.4x10,12500,406.4,406.4,244800000,244800000,1572000,1572000
406.4x12.5,15500,406.4,406.4,300300000,300300000,1940000,1940000
406.4x14.2,17500,406.4,406.4,336900000,336900000,2185000,2185000
406.4x16,19600,406.4,406.4,374500000,374500000,2440000,2440000
406.4x20,24300,406.4,406.4,454300000,454300000,2989000,2989000
406.4x25,30000,406.4,406.4,547000000,547000000,3642000,3642000
406.4x30,35500,406.4,406.4,632200000,632200000,4259000,4259000
406.4x40,46000,406.4,406.4,781900000,781900000,5391000,5391000
457x6.3,8920,457,457,226500000,226500000,1280000,1280000
457x8,11300,457,457,284500000,284500000,1613000,1613000
457x10,14000,457,457,350900000,350900000,1998000,1998000
457x12.5,17500,457,457,431500000,431500000,2470000,2470000
457x14.2,19800,457,457,484600000,484600000,2785000,2785000
457x16,22200,457,457,539600000,539600000,3113000,3113000
457x20,27500,457,457,656800000,656800000,3822000,3822000
457x25,33900,457,457,794200000,794200000,4671000,4671000
457x30,40200,457,457,921700000,921700000,5479000,5479000
457x40,52400,457,457,1150000000,1150000000,6977000,6977000
508x6.3,9930,508,508,312500000,312500000,1586000,1586000
508x8,12600,508,508,392800000,392800000,2000000,2000000
508x10,15600,508,508,485200000,485200000,2480000,2480000
508x12.5,19500,508,508,597600000,597600000,3070000,3070000
508x14.2,22000,508,508,672000000,672000000,3463000,3463000
508x16,24700,508,508,749100000,749100000,3874000,3874000
508x20,30700,508,508,914300000,914300000,4766000,4766000
508x25,37900,508,508,1110000000,1110000000,5837000,5837000
508x30,45100,508,508,1292000000,1292000000,6864000,6864000
508x40,58800,508,508,1622000000,1622000000,8782000,8782000
508x50,71900,508,508,1909000000,1909000000,10530000,10530000
610x6.3,11900,610,610,544400000,544400000,2296000,2296000
610x8,15100,610,610,685500000,685500000,2899000,2899000
610x10,18800,610,610,848500000,848500000,3600000,3600000
610x12.5,23500,610,610,1048000000,1048000000,4463000,4463000
610x14.2,26600,610,610,1180000000,1180000000,5042000,5042000
610x16,29900,610,610,1318000000,1318000000,5647000,5647000
610x20,37100,610,610,1615000000,1615000000,6965000,6965000
610x25,45900,610,610,1969000000,1969000000,8561000,8561000
610x30,54700,610,610,2305000000,2305000000,10100000,10100000
610x40,71600,610,610,2923000000,2923000000,13020000,13020000
610x50,88000,610,610,3476000000,3476000000,15720000,15720000
711x6.3,13900,711,711,865900000,865900000,3129000,3129000
711x8,17700,711,711,1092000000,1092000000,3954000,3954000
711x10,22000,711,711,1353000000,1353000000,4914000,4914000
711x12.5,27400,711,711,1673000000,1673000000,6099000,6099000
711x14.2,31100,711,711,1887000000,1887000000,6895000,6895000
711x16,34900,711,711,2110000000,2110000000,7730000,7730000
711x20,43400,711,711,2594000000,2594000000,9552000,9552000
711x25,53900,711,711,3174000000,3174000000,11770000,11770000
711x30,64200,711,711,3728000000,3728000000,13920000,13920000
711x40,84300,711,711,4762000000,4762000000,18030000,18030000
711x50,103800,711,711,5703000000,5703000000,21890000,21890000
711x60,122700,711,711,6556000000,6556000000,25500000,25500000
762x6.3,15000,762,762,1068000000,1068000000,3598000,3598000
762x8,19000,762,762,1347000000,1347000000,4548000,4548000
762x10,23600,762,762,1670000000,1670000000,5655000,5655000
762x12.5,29400,762,762,2067000000,2067000000,7023000,7023000
762x14.2,33400,762,762,2330000000,2330000000,7940000,7940000
762x16,37500,762,762,2610000000,2610000000,8906000,8906000
762x20,46600,762,762,3211000000,3211000000,11010000,11010000
762x25,57900,762,762,3935000000,3935000000,13580000,13580000
762x30,69000,762,762,4629000000,4629000000,16080000,16080000
762x40,90700,762,762,5930000000,5930000000,20870000,20870000
762x50,111800,762,762,7122000000,7122000000,25390000,25390000
813x8,20200,813,813,1639000000,1639000000,5184000,5184000
813x10,25200,813,813,2034000000,2034000000,6448000,6448000
813x12.5,31400,813,813,2519000000,2519000000,8011000,8011000
813x14.2,35600,813,813,2840000000,2840000000,9060000,9060000
813x16,40100,813,813,3182000000,3182000000,10170000,10170000
813x20,49800,813,813,3919000000,3919000000,12580000,12580000
813x25,61900,813,813,4809000000,4809000000,15530000,15530000
813x30,73800,813,813,5664000000,5664000000,18400000,18400000
914x8,22800,914,914,2337000000,2337000000,6567000,6567000
914x10,28400,914,914,2905000000,2905000000,8172000,8172000
914x12.5,35400,914,914,3597000000,3597000000,10160000,10160000
914x14.2,40100,914,914,4060000000,4060000000,11500000,11500000
