UAP 80,1068,80,45,1070000,213000,31900,13600
UAP 100,1338,100,50,2100000,328000,49600,18500
UAP 130,1750,130,55,4600000,513000,83500,25600
UAP 150,2284,150,65,7960000,933000,125000,38800
UAP 175,2706,175,70,12700000,1260000,172000,47500
UAP 200,3198,200,75,19500000,1700000,230000,58300
UAP 220,3627,220,80,27100000,2220000,290000,72600
UAP 250,4380,250,85,41400000,2950000,392000,87600
UAP 300,5856,300,100,81700000,5620000,639000,146000
